year,doy,temp,GrowthDD,prec,vpd,snowpack,ET,Drain,Soilwater,DWater,DwaterIx,Dwatertot,Foliage,PlantC,BudC,WoodC,RootC,LAI,NetPsnMo,GrsPsnMo,NEE,WoodMR,WoodGR,FolGR,RootGR,RootMR,SoilResp,FoliarN
1738,135,14.695,946.9935,7.86,0.7570665531510643,-248.31368396428564,4.32326168895423,3.5367383110457498,12.0,0.9999999999999994,92,91.99999999999997,292.88670684267004,288.76384134894965,131.79901807920152,131.79901807920152,264.4487706742533,4.448405020056695,93.73390620547646,114.48111547417757,7.696623295634981,15.267075382936138,2.2120346986089148,32.94975451980038,9.34789327150887,37.39157308603548,75.81157012804013,2.0
1738,166,20.43,1559.8935000000001,9.22,1.0146989919184406,-248.31368396428564,5.352117135687308,3.8678828643126733,12.0,1.0,122,121.99999999999997,292.88670684267004,400.700026101407,131.79901807920152,131.79901807920152,208.39647556823064,4.448405020056695,75.5873463607681,107.1282107958531,-69.11955036408499,22.766050138645856,31.061898334588424,32.94975451980038,15.575926061066944,62.30370424426778,108.35805833316385,2.0
1738,196,25.05,2336.4435000000003,7.22,1.3221607649316405,-248.31368396428564,6.738109952920542,4.510462864312673,11.839310047079488,0.9999999999999994,153,152.99999999999994,292.88670684267004,479.15020479346293,131.79901807920152,131.79901807920152,135.94842450501375,4.448405020056695,68.67652129673176,112.65430300160295,-93.3367262816994,30.651851348758065,32.94975451980038,32.94975451980038,23.625709512535487,94.50283805014195,152.239590183107,2.0
1738,227,22.802999999999997,3043.3365000000003,13.0,1.157740777367752,-248.31368396428564,6.54615295594229,6.293157091137182,12.0,1.0,184,183.99999999999994,292.88670684267004,562.6791730497896,131.79901807920152,131.79901807920152,98.1977647566766,4.448405020056695,75.77739137669141,110.73681256621713,-63.55153939703394,38.40342822839327,32.94975451980038,32.94975451980038,27.820227262350727,111.28090904940291,131.57735389409015,2.0
1738,258,20.115,3646.7865,8.08,1.043000241742542,-248.31368396428564,4.4275387527045895,3.652461247295385,12.0,1.0,214,213.99999999999994,292.88670684267004,628.7240693115101,131.79901807920152,131.79901807920152,78.02928454419495,4.448405020056695,60.093457602215054,85.02055227865013,-51.91969146672366,44.35486688789878,32.94975451980038,32.94975451980038,30.061169508182022,120.24467803272809,106.0617104094332,2.0
1738,288,13.785499999999999,4074.137,15.0,0.653532825494417,-248.31368396428564,3.035408974073775,11.964591025926168,12.0,0.9999999999999999,245,244.99999999999994,269.4557702952564,670.6651182328318,131.79901807920152,131.79901807920152,69.23535578906987,4.092532618452159,38.22254315599491,53.12151093323901,-36.760933954009666,48.07337265322551,32.94975451980038,32.94975451980038,31.038272703195922,124.15309081278369,71.26497134467785,2.0
1738,319,8.925,4341.887000000001,9.54,0.4841391391952389,-248.31368396428564,1.3416742103595392,8.198325789640455,12.0,1.0,275,274.99999999999994,199.39727001848973,678.5850254276714,131.79901807920152,131.79901807920152,64.59101612662415,2.887849693663874,6.8609505716378925,15.12795176002562,-43.75389480516488,49.132329276427306,32.94975451980038,32.94975451980038,31.554310443467667,126.21724177387067,49.55588875360098,2.0
1738,349,0.5550000000000002,4359.092000000001,7.55,0.25892140046721357,-249.70078074999992,0.8305,8.106596785714288,12.0,1.0,275,274.99999999999994,0.0,675.2583263510153,131.79901807920152,131.79901807920152,62.652345097181396,0,-3.3266990766561046,0.0,-32.3103213485816,49.132329276427306,32.94975451980038,32.94975451980038,31.769718335627974,127.0788733425119,28.983622271925498,2.0
1739,15,-2.6550000000000002,0,12.6,0.23964154271558408,-257.15809074999993,1.386,18.671310000000002,12.0,1.0,0,0,0.0,408.6933385531181,130.33387494685783,136.23111285103937,61.28819924637161,0,0.0,0.0,-23.299943162980167,0.0,0,0,0.1515717612010871,0.6062870448043484,23.299943162980167,2.0
1739,46,-2.9239999999999995,0,9.7,0.2877416888370761,-263.2307896071428,1.067,14.705698857142854,12.0,1.0,0,0,0.0,408.6933385531181,130.33387494685783,136.23111285103937,60.1148855180623,0,0.0,0.0,-20.663652250704395,0.0,0,0,0.28193995323545507,1.1277598129418203,20.663652250704395,2.0
1739,74,2.5774999999999997,79.90249999999999,11.56,0.3270436622242954,-263.2307896071428,1.2716,10.288400000000001,12.0,1.0,0,0,0.0,408.6933385531181,130.33387494685783,136.23111285103937,57.906117592919294,0,0.0,0.0,-33.25685533075195,0.0,0,0,0.5273586115846782,2.109434446338713,33.25685533075195,2.0
1739,105,7.162,294.7625,11.51,0.4475139820980093,-263.2307896071428,2.2231171147901327,9.286882885209884,12.0,1.0,30,30.0,289.63083321523965,161.9069290042421,130.33387494685783,136.23111285103937,300.6579077961597,4.368856465384187,42.71348388160969,53.590359999205425,-37.57853929315862,3.75132519994438,0,32.58346873671446,2.5180207994152677,10.07208319766107,43.95722923810947,2.0
1739,135,13.501999999999999,713.3245,7.55,0.5685642424723976,-263.2307896071428,3.2612089199727645,4.288791080027278,12.0,1.0,61,61.0,289.63083321523965,256.96762153968155,130.33387494685783,136.23111285103937,267.72078185662934,4.368856465384187,87.56131822800712,107.13391867760451,10.157660878529274,11.250699507376696,0,32.58346873671446,6.177701459363085,24.71080583745234,69.90428304204553,2.0
1739,166,19.6385,1302.4795,10.38,0.9145477140325275,-263.2307896071428,5.052626023568874,5.327373976431109,12.0,1.0,91,91.0,289.63083321523965,361.37560699312917,130.33387494685783,136.23111285103937,215.29323660646634,4.368856465384187,77.3245085394182,107.1607406864917,-52.439147282928154,18.751951355431117,19.58222506597496,32.58346873671446,12.002984264936753,48.01193705974701,102.68017890831698,2.0
1739,196,23.817999999999998,2040.8374999999999,5.02,1.239877979674218,-263.2307896071428,6.28166848553935,5.7741539764311085,10.291551514460682,0.9999999999999997,122,121.99999999999999,289.63083321523965,459.83087652021777,130.33387494685783,136.23111285103937,149.12315904641486,4.368856465384187,75.87370877483855,115.80010864950289,-77.32800131442511,26.85795896089632,34.05777821275984,32.58346873671446,19.355215104942474,77.4208604197699,130.62014933701357,2.0
1739,227,22.663,2743.3905,19.13,1.0024388234721338,-263.2307896071428,6.614175890121684,10.807375624339,12.0,0.9999999999999998,153,152.99999999999997,289.63083321523965,545.4415962206608,130.33387494685783,136.23111285103937,108.28977817981726,4.368856465384187,77.71887861967606,112.74058686810069,-59.33149161188739,34.74980004166337,34.05777821275984,32.58346873671446,23.892257423453316,95.56902969381326,129.1585291507964,2.0
1739,258,19.622999999999998,3332.0805,19.38,0.8625098374875135,-263.2307896071428,5.080984474747238,14.299015525252777,12.0,1.0,183,182.99999999999997,289.63083321523965,612.6276307529636,130.33387494685783,136.23111285103937,87.11632237438596,4.368856465384187,61.18799255703227,85.68631393243525,-47.38206043247974,40.74784201693384,34.05777821275984,32.58346873671446,26.244863624056794,104.97945449622718,102.57201101424154,2.0
1739,288,16.240499999999997,3835.536,22.06,0.676832792930443,-263.2307896071428,3.9852853557943626,18.074714644205585,12.0,1.0,214,213.99999999999997,260.66774989371567,656.6228208372588,130.33387494685783,136.23111285103937,74.56631021452091,3.9319708188457683,39.95549410884176,57.709942506477454,-48.296832810820455,44.78753799238726,34.05777821275984,32.58346873671446,27.639309419597353,110.55723767838941,84.2126309442088,2.0
1739,319,8.4115,4087.881,15.18,0.4690817894642635,-263.2307896071428,1.9046388496636903,13.275361150336328,12.0,1.0,244,243.99999999999997,182.46742492560097,662.3278047243033,130.33387494685783,136.23111285103937,69.81473424170431,2.598623749257716,4.826784782376181,12.545701495260653,-43.90677288874373,45.665737097055505,34.05777821275984,32.58346873671446,28.167262305465865,112.66904922186346,47.85535856645166,2.0
1739,349,5.654999999999999,4263.186,11.64,0.39768090270743794,-263.2307896071428,1.2985758027581757,10.34142419724187,12.0,1.0,275,275.0,0.0,659.3239794502974,130.33387494685783,136.23111285103937,66.32518542187907,0,-3.0839987076944877,1.1453347669798555,-44.16248521088732,45.7459105307441,34.05777821275984,32.58346873671446,28.554989952113115,114.21995980845246,40.998313069504235,2.0
1740,15,-0.20500000000000007,0,6.28,0.30802608148691,-264.9913876071428,0.6908000000000001,7.349798000000002,12.0,1.0,0,0,0.0,398.65170199329145,127.78837679257552,132.88390066443048,64.48015260222164,0,0.0,0.0,-27.523795493899396,0.0,0,0,0.20500364662860304,0.8200145865144122,27.523795493899396,2.0
1740,46,2.1085,61.146499999999996,3.15,0.3378444789549008,-264.9913876071428,0.3465,2.803500000000001,12.0,1.0,0,0,0.0,398.65170199329145,127.78837679257552,132.88390066443048,62.36538809869755,0,0.0,0.0,-30.13470647983727,0.0,0,0,0.43997748035350137,1.7599099214140055,30.13470647983727,2.0
1740,74,7.0465,279.58799999999997,5.06,0.48587261289491945,-264.9913876071428,1.2661156885322942,3.793884311467708,12.0,0.9999999999999997,31,30.99999999999999,283.9741706501678,140.78802700227496,127.78837679257552,132.88390066443048,299.67786986421044,4.233614294452231,27.098484250605797,36.59555059532317,-52.47741791009132,2.561688541672622,0,31.94709419814388,2.469341015868853,9.877364063475412,45.067119420880616,2.0
1740,105,10.1065,582.7829999999999,8.51,0.5760295778207903,-264.9913876071428,2.6813162155019037,5.828683784498071,12.0,1.0,61,60.999999999999986,283.9741706501678,209.12162186294952,127.78837679257552,132.88390066443048,277.05422306305417,4.233614294452231,63.018742581103325,75.92646113673193,4.00227407508771,7.876540821243857,0,31.94709419814388,4.983079549330657,19.93231819732263,53.70161622644438,2.0
1740,135,13.355,996.7879999999999,10.6,0.6014011896297593,-264.9913876071428,3.7199730393030572,6.880026960696949,12.0,1.0,92,91.99999999999999,283.9741706501678,308.7753645642115,127.78837679257552,132.88390066443048,247.1457862501224,4.233614294452231,87.6106261928684,106.42428186731131,6.358509044893994,15.32624055195565,4.593416777681744,31.94709419814388,8.306239195211967,33.22495678084787,69.20900063958086,2.0
1740,166,18.6915,1557.533,8.62,0.7918939939672234,-264.9913876071428,4.3043523743060295,4.315647625693963,12.0,0.9999999999999996,122,121.99999999999997,283.9741706501678,421.23405983209574,127.78837679257552,132.88390066443048,203.1204215837788,4.233614294452231,78.4118942181007,106.20949010876484,-51.911295000843346,22.760904859569187,31.20555351985177,31.94709419814388,13.197946380361254,52.791785521445014,96.27638816916048,2.0
1740,196,23.919,2299.022,9.81,1.2798205651289285,-264.9913876071428,6.924042101184477,2.8859578988155055,12.0,0.9999999999999996,153,152.99999999999994,283.9741706501678,506.4799325159857,127.78837679257552,132.88390066443048,140.0579162290424,4.233614294452231,75.2188766068152,114.45106329741355,-76.75926051048377,30.772479290388137,33.22097516610762,31.94709419814388,20.20489141977641,80.81956567910564,141.95114104022417,2.0
1740,227,23.490499999999997,3027.2275,12.06,1.11998401385478,-264.9913876071428,6.247374275294633,5.812625724705393,12.0,0.9999999999999997,184,183.99999999999994,283.9741706501678,588.3125734402099,127.78837679257552,132.88390066443048,98.398251229402,4.233614294452231,74.12523269019768,110.1058319146649,-71.45682308586021,38.47988752441468,33.22097516610762,31.94709419814388,24.83374308640312,99.33497234561248,137.87464754203134,2.0
1740,258,19.773,3620.4175,9.36,1.0113520447439437,-264.9913876071428,4.441438329853857,4.918561670146154,12.0,1.0,214,213.99999999999994,283.9741706501678,655.1158141550267,127.78837679257552,132.88390066443048,78.86807869631448,4.233614294452231,60.88526975280651,84.54244231443302,-48.65630071986591,44.397858486424994,33.22097516610762,31.94709419814388,27.003762256746178,108.01504902698471,103.6235995106621,2.0
1740,288,13.840499999999999,4049.473,8.21,0.6306720659320546,-264.9913876071428,2.2319206102918914,5.978079389708101,12.0,1.0,245,244.99999999999994,266.9357204111577,697.0211081390338,127.78837679257552,132.88390066443048,69.93059631392218,3.979597436785096,38.20914470657366,52.802132534763835,-37.01900594325957,48.094007763858464,33.22097516610762,31.94709419814388,27.996815854789766,111.98726341915906,71.53200137239976,2.0
1740,319,7.9485,4287.928,9.37,0.41548584243107134,-264.9913876071428,1.220732186861441,8.149267813138541,12.0,0.9999999999999992,275,274.99999999999994,170.83886106314094,701.5188494714133,127.78837679257552,132.88390066443048,65.67603858023249,2.4622163926032785,3.6954027458098415,11.461979808139011,-43.47908745799282,48.896346350428196,33.22097516610762,31.94709419814388,28.469544491866397,113.87817796746559,46.37215161723293,2.0
1740,349,3.9484999999999997,4410.3315,9.3,0.29234713032994886,-264.9913876071428,1.0239603757425044,8.276039624257521,12.0,1.0,306,305.99999999999994,0.0,697.9831383859963,127.78837679257552,132.88390066443048,62.90835278100408,0,-3.541473826263792,0.08232486923939426,-40.053685249453224,48.90210909127495,33.22097516610762,31.94709419814388,28.777065136225108,115.10826054490043,36.50644868234268,2.0
1741,15,0.21750000000000025,6.742500000000008,9.63,0.2829688948571462,-267.1738551428571,1.0593000000000001,10.753167535714287,12.0,1.0,0,0,0.0,423.86651353844763,132.82778700139946,141.28883784614922,61.0828484044034,0,0.0,0.0,-28.32602295594925,0.0,0,0,0.2028338196222985,0.811335278489194,28.32602295594925,2.0
1741,46,-2.4465000000000003,6.742500000000008,14.33,0.23360729100578054,-275.27518757857143,1.5763,20.855032435714286,12.0,1.0,0,0,0.0,423.86651353844763,132.82778700139946,141.28883784614922,59.856273335004914,0,0.0,0.0,-21.345612753130155,0.0,0,0,0.3391199384443527,1.3564797537774107,21.345612753130155,2.0
1741,74,1.69,59.13250000000001,17.28,0.23336957785724888,-275.95626643571427,1.9008,16.06027885714286,12.0,1.0,0,0,0.0,423.86651353844763,132.82778700139946,141.28883784614922,57.84378161860174,0,0.0,0.0,-31.309166722781267,0.0,0,0,0.5627301291558163,2.2509205166232653,31.309166722781267,2.0
1741,105,7.862,294.9925,4.11,0.49475999576424057,-275.95626643571427,1.646239016887141,2.4637609831128624,12.0,0.9999999999999998,30,29.999999999999993,295.1728600031099,178.20467583950432,132.82778700139946,141.28883784614922,303.9872578973277,4.505033331858687,48.966586063877514,60.4870998618278,-34.57464891779211,4.234096990327947,0,33.206946750349864,2.7307409873861417,10.922963949544567,46.10019124099181,2.0
1741,135,13.852,724.4045000000001,5.37,0.7714034776202316,-275.95626643571427,4.022620517219803,1.3473794827801904,12.0,1.0,61,60.99999999999999,295.1728600031099,278.03137466444525,132.82778700139946,141.28883784614922,269.4991986344017,4.505033331858687,92.02200052718001,111.49568996801348,12.629340954475914,12.038795288088892,0,33.206946750349864,6.562747572155697,26.250990288622788,71.58796127494315,2.0
1741,166,18.663,1284.2945,29.53,0.9371976728382672,-275.95626643571427,7.222699399634978,22.307300600365014,12.0,1.0,91,91.0,295.1728600031099,383.10233360547744,132.82778700139946,141.28883784614922,221.62853033195518,4.505033331858687,78.23989401772623,106.27784943668252,-44.68115611727589,19.478244748656667,19.39161546273821,33.206946750349864,11.881710716871979,47.526842867487915,96.08998521169613,2.0
1741,196,25.6615,2079.801,8.15,1.213578590349191,-275.95626643571427,6.40889650166589,1.7411034983341067,12.0,0.9999999999999997,122,121.99999999999999,295.1728600031099,473.65832704270144,132.82778700139946,141.28883784614922,139.7218902002301,4.505033331858687,66.65696446291612,113.83478536441154,-117.05003679338336,27.446679724165477,35.322209461537305,33.206946750349864,20.982448509285877,83.92979403714351,159.80797228199157,2.0
1741,227,21.587,2748.998,8.7,1.076481413457494,-275.95626643571427,5.78617663946561,2.9138233605343515,12.0,0.9999999999999991,153,152.99999999999994,295.1728600031099,561.5233931675897,132.82778700139946,141.28883784614922,105.36573070140827,4.505033331858687,79.99520540780534,112.42658167261396,-49.00981218756066,35.316540441248456,35.322209461537305,33.206946750349864,24.799799564710526,99.1991982588421,121.13515687828303,2.0
1741,258,19.576500000000003,3336.293,7.34,1.001753461271823,-275.95626643571427,4.210487807123724,3.129512192876256,12.0,0.9999999999999996,183,182.99999999999994,295.1728600031099,628.3664745513386,132.82778700139946,141.28883784614922,84.859577549751,4.505033331858687,60.88354062950965,85.13629648913272,-47.324190670108415,41.27608119548775,35.322209461537305,33.206946750349864,27.078261026005777,108.3130441040231,102.24819054537878,2.0
1741,288,14.3875,3782.3055,1.96,0.7263730216540587,-275.95626643571427,1.8033305438447176,3.303952192876256,11.982229456155263,0.9999999999999999,214,213.99999999999994,271.55903120286115,671.5145119965421,132.82778700139946,141.28883784614922,74.7024545610139,4.144630665309992,39.31345937082226,54.77968677687517,-38.70718186364814,45.11065926986901,35.322209461537305,33.206946750349864,28.206830246976565,112.82732098790626,74.18606316008913,2.0
1741,319,6.89,3989.0054999999998,2.82,0.48954948071581816,-275.95626643571427,0.40378734442290115,2.398442111732342,12.0,0.9999999999999999,244,243.99999999999994,65.17416748868668,669.5734762890177,132.82778700139946,141.28883784614922,70.61406763443013,0.9477886135947028,-2.2764032440112123,4.790964806955255,-45.76343989185271,45.44602680635588,35.322209461537305,33.206946750349864,28.66109546104143,114.64438184416572,43.15166911135463,2.0
1741,349,0.583,4007.0784999999996,12.58,0.29063026231989403,-278.22269720714286,1.3838,13.462630771428572,12.0,1.0,244,243.99999999999994,0.0,668.5019557871085,132.82778700139946,141.28883784614922,68.48867457796847,0,-1.0715205019091485,0.0,-30.110380159944683,45.44602680635588,35.322209461537305,33.206946750349864,28.897250245092724,115.5890009803709,29.038859658035534,2.0
1742,15,-2.1819999999999995,0,14.37,0.26547581100099604,-285.8633904357143,1.5807,20.429993228571426,12.0,1.0,0,0,0.0,406.27778281323697,126.79824536945922,135.42592760441232,66.92522325030168,0,0.0,0.0,-24.06154495820251,0.0,0,0,0.17371681418519797,0.6948672567407919,24.06154495820251,2.0
1742,46,-3.7655000000000003,0,11.7,0.2320238538631621,-294.43998350714287,1.287,18.989593071428573,12.0,1.0,0,0,0.0,406.27778281323697,126.79824536945922,135.42592760441232,65.74739697390135,0,0.0,0.0,-19.51443068294578,0.0,0,0,0.3045864004519027,1.2183456018076109,19.51443068294578,2.0
1742,74,-1.142,0,2.89,0.31717214639141594,-295.59448896428574,0.3179,3.726605457142858,12.0,1.0,0,0,0.0,406.27778281323697,126.79824536945922,135.42592760441232,64.08202675799049,0,0.0,0.0,-25.824790978613333,0.0,0,0,0.4896275355531089,1.9585101422124356,25.824790978613333,2.0
1742,105,7.335000000000001,220.05,15.98,0.511471830923947,-295.59448896428574,2.922766238925612,13.057233761074404,12.0,0.9999999999999998,30,29.999999999999993,281.77387859879826,171.58527704371656,126.79824536945922,135.42592760441232,299.50114652248556,4.181989196680938,46.60771420898325,57.08331575399443,-33.56507493929559,3.99583210277961,0,31.699561342364806,2.509335421600158,10.037341686400632,44.47739570313443,2.0
1742,135,13.5435,639.8985,8.42,0.6138808832929352,-295.59448896428574,3.5546102657108705,4.865389734289147,12.0,1.0,61,60.99999999999999,281.77387859879826,267.5172291398316,126.79824536945922,135.42592760441232,266.5542978807166,4.181989196680938,88.42048692804609,107.30664525812823,10.807190221359381,11.507297270848587,0,31.699561342364806,6.170096381796708,24.680385527186832,70.10183153861773,2.0
1742,166,18.0065,1180.0935,7.16,0.8662998745101835,-295.59448896428574,4.404608872439204,2.755391127560779,12.0,1.0,91,91.0,281.77387859879826,367.26137967316,126.79824536945922,135.42592760441232,222.21525959046426,4.181989196680938,78.8722158841086,104.64028043035171,-33.89439506289513,18.832116900973208,13.547115019095163,31.699561342364806,11.096656191824747,44.38662476729899,91.89467629778395,2.0
1742,196,23.5535,1910.252,12.11,1.1984289747147838,-295.59448896428574,6.886101271217817,5.22389872878216,12.0,0.9999999999999997,122,121.99999999999999,281.77387859879826,473.5703997389082,126.79824536945922,135.42592760441232,155.70049679404502,4.181989196680938,77.86930234455772,116.14786913117868,-89.03698490034074,26.962467740155716,33.85648190110308,31.699561342364806,18.487185391426884,73.94874156570754,138.46656952370805,2.0
1742,227,21.1615,2566.2585,7.91,1.0414400691788155,-295.59448896428574,5.512490767456274,2.397509232543732,12.0,0.9999999999999997,153,152.99999999999997,281.77387859879826,562.9949773478248,126.79824536945922,135.42592760441232,119.01022524038727,4.181989196680938,81.60428464154627,111.71847096243418,-43.89646079669404,34.78276070752611,33.85648190110308,31.699561342364806,22.56388223072219,90.25552892288876,117.68045247086992,2.0
1742,258,19.815,3160.7084999999997,3.19,1.0804858828501949,-295.59448896428574,3.968462598859797,2.6814192325437323,10.937627401140205,1.0,183,182.99999999999997,281.77387859879826,629.5204467649214,126.79824536945922,135.42592760441232,95.28955184498149,4.181989196680938,60.651758473104714,83.91015634274112,-44.388516170351814,40.65647165151799,33.85648190110308,31.699561342364806,25.199512607989497,100.79805043195799,99.16656369946465,2.0
1742,288,14.702000000000002,3616.4705,15.6,0.6634946254004288,-295.59448896428574,3.162916441856716,11.374710959283448,12.0,0.9999999999999997,214,213.99999999999997,264.86744588287036,672.6319719106291,126.79824536945922,135.42592760441232,83.51962694789958,3.9310698448800814,39.28573050213884,54.654209193841446,-40.17251799140155,44.48226629508689,33.85648190110308,31.699561342364806,26.507282040998597,106.02912816399439,75.63245384997148,2.0
1742,319,6.8765,3822.7655,8.71,0.43421551890805943,-295.59448896428574,1.063259506190375,7.646740493809618,12.0,0.9999999999999993,244,243.99999999999994,100.64962943549074,672.0924171301853,126.79824536945922,135.42592760441232,78.9548520391898,1.4448718655631339,-0.9644274634660335,6.069609757460108,-44.50137420250969,44.907138978109096,33.85648190110308,31.699561342364806,27.01447925307746,108.05791701230984,43.11207405602145,2.0
1742,349,3.5934999999999997,3934.1639999999998,21.54,0.2817556759507901,-295.59448896428574,2.3693999999999997,19.1706,12.0,1.0,244,243.99999999999994,0.0,670.0052380446313,126.79824536945922,135.42592760441232,75.74362356548652,0,-2.087179085553958,0.0,-37.722913896015605,44.907138978109096,33.85648190110308,31.699561342364806,27.37128241682227,109.48512966728909,35.63573481046165,2.0
1743,15,-6.9985,0,2.58,0.21690124597699384,-293.29828896428575,0.2838,19.1706,12.0,1.0,0,0,0.0,404.02526645789834,131.30488276743344,134.67508881929945,74.67546987665658,0,0.0,0.0,-17.341334361897516,0.0,0,0,0.11868374320332672,0.4747349728133069,17.341334361897516,2.0
1743,46,1.5339999999999998,42.952,19.48,0.3797655552630754,-294.45245113571434,2.1428000000000003,18.49136217142857,12.0,1.0,0,0,0.0,404.02526645789834,131.30488276743344,134.67508881929945,72.44280399935381,0,0.0,0.0,-27.980846622256237,0.0,0,0,0.36675772957029995,1.4670309182811998,27.980846622256237,2.0
1743,74,3.0965000000000003,138.9435,1.87,0.3601720453494831,-294.45245113571434,0.40042725384876565,1.4695727461512504,12.0,1.0,31,31.0,291.7886283720743,115.56389868352107,131.30488276743344,134.67508881929945,322.08612522283335,4.421433590781644,6.0260963183740355,13.550316199627902,-62.20015971394514,0.9485221339739532,0,32.82622069185836,1.807473764168897,7.229895056675588,34.451513206486865,2.0
1743,105,10.0985,441.8985,8.31,0.6507780817647719,-294.45245113571434,2.942079793452568,5.367920206547382,12.0,1.0,61,61.0,291.7886283720743,186.1905286654106,131.30488276743344,134.67508881929945,297.79025158743076,4.421433590781644,65.15947432999742,78.10222359845893,6.019908186208058,6.415677785866079,0,32.82622069185836,4.507015279213631,18.028061116854524,53.67241049189724,2.0
1743,135,14.935500000000001,904.8990000000001,4.57,0.9431301809409462,-294.45245113571434,5.215343398400117,5.774650206547381,10.947926601599878,1.0,92,92.0,291.7886283720743,300.2826746465152,131.30488276743344,134.67508881929945,260.1389789659768,4.421433590781644,105.09006453186288,125.23497345791436,22.513469908325597,15.182125927920087,0.23563330718777267,32.82622069185836,8.690490014930738,34.76196005972295,73.5745131742955,2.0
1743,166,20.0765,1507.194,5.31,1.1898692564843687,-294.45245113571434,6.905203285955453,6.2472402065473815,8.880133315644414,0.9999999999999997,122,121.99999999999999,291.7886283720743,442.10896081868145,131.30488276743344,134.67508881929945,206.91529045770142,4.421433590781644,103.53677146476375,133.14545183830205,-21.844749835293573,24.50230755660123,29.204966385909177,32.82622069185836,14.60423318251689,58.41693273006756,87.09200659265477,2.0
1743,196,22.5835,2207.2825000000003,11.25,1.316273565745496,-294.45245113571434,8.372698704476273,7.248490206547381,10.75618461116816,0.9999999999999992,153,152.99999999999997,291.7886283720743,555.9039537307802,131.30488276743344,134.67508881929945,150.70573014495233,4.421433590781644,99.82096530880662,135.86031120537825,-20.538966608067227,34.01252934097771,33.66877220482486,32.82622069185836,20.849739883933456,83.39895953573382,106.38590431358169,2.0
1743,227,20.9225,2855.88,3.58,1.3508700801455291,-294.45245113571434,6.529038954993968,7.567110206547381,7.4885256561741835,1.0,184,183.99999999999997,291.7886283720743,648.6947743841356,131.30488276743344,134.67508881929945,116.03116245897156,4.421433590781644,84.82283337347906,113.82838971251859,-10.654714521409279,41.98051662085401,33.66877220482486,32.82622069185836,24.702469626820207,98.80987850728083,87.50956061501203,2.0
1743,258,16.317,3345.3900000000003,8.42,0.8770253491949243,-294.45245113571434,3.777570214977274,8.316490206547382,11.381575441196905,0.9999999999999996,214,213.99999999999994,291.7886283720743,716.9292106776851,131.30488276743344,134.67508881929945,99.73065329816819,4.421433590781644,62.53053245608407,81.48434053522047,-8.027162881037476,47.684420458319444,33.66877220482486,32.82622069185836,26.513637311353914,106.05454924541566,64.85379149965611,2.0
1743,288,9.3855,3636.3405000000002,11.73,0.615233941351804,-294.45245113571434,2.006318739099912,9.105256702096968,12.0,0.9999999999999993,245,244.99999999999991,250.93822039998392,737.5893897159681,131.30488276743344,134.67508881929945,92.49188943165163,3.8024328880722145,18.618371351831133,29.16868123502634,-36.203707983633876,49.72622814477129,33.66877220482486,32.82622069185836,27.317944407633533,109.27177763053413,52.78027164901316,2.0
1743,319,5.6335,3805.3455000000004,13.83,0.4382863775364646,-294.45245113571434,1.5583051965518027,12.271694803448217,12.0,0.9999999999999992,275,274.9999999999999,0.0,733.829860743156,131.30488276743344,134.67508881929945,88.0276069361384,0,-3.9076563985522283,2.1161060820033364,-43.67360704711568,49.874355570511526,33.66877220482486,32.82622069185836,27.813975796023893,111.25590318409557,39.61782322282322,2.0
1743,349,-0.46450000000000014,3805.3455000000004,16.92,0.25748646801911074,-299.7542243642858,1.8612000000000002,20.360573228571432,12.0,1.0,275,274.9999999999999,0.0,733.829860743156,131.30488276743344,134.67508881929945,85.64158420489868,0,0.0,0.0,-27.042370701714443,49.874355570511526,33.66877220482486,32.82622069185836,28.079089432828308,112.31635773131323,27.042370701714443,2.0
1744,15,-7.1615,0,11.68,0.214389746316186,-289.3590243642858,1.2848,20.360573228571432,12.0,1.0,0,0,0.0,443.9347109458522,141.91691281535304,147.97823698195074,84.4533737782506,0,0.0,0.0,-17.150184322324616,0.0,0,0,0.1320233807386767,0.5280935229547068,17.150184322324616,2.0
1744,46,-1.509,0,8.12,0.2753720173946793,-292.9817159642858,0.8931999999999999,10.8494916,12.0,1.0,0,0,0.0,443.9347109458522,141.91691281535304,147.97823698195074,82.52430847252238,0,0.0,0.0,-23.56323236933609,0.0,0,0,0.3463639702640347,1.3854558810561388,23.56323236933609,2.0
1744,74,2.1790000000000003,67.549,5.75,0.41178583760120235,-292.9817159642858,0.6325,5.117500000000001,12.0,1.0,0,0,0.0,443.9347109458522,141.91691281535304,147.97823698195074,79.61061862098178,0,0.0,0.0,-32.36776179784472,0.0,0,0,0.6701072871018786,2.6804291484075145,32.36776179784472,2.0
1744,105,7.5,292.549,9.63,0.5678344097177145,-292.9817159642858,2.632971208854295,6.997028791145727,12.0,1.0,30,30.0,315.3709173674512,187.31038072844768,141.91691281535304,147.97823698195074,342.30239322344283,5.035585676123839,57.82646399410057,69.46085175770408,-27.494266009708817,4.862259623039286,0,35.47922820383826,3.019224068017994,12.076896272071975,44.97924217693184,2.0
1744,135,14.2225,733.4465,9.58,0.878246088184494,-292.9817159642858,5.642876962413614,3.9371230375863924,12.0,1.0,61,61.0,315.3709173674512,306.57548583094973,141.91691281535304,147.97823698195074,302.00156955370716,5.035585676123839,110.09751960620261,130.9655070899915,27.515473943338396,14.029845119338692,0,35.47922820383826,7.497093364655292,29.98837345862117,73.41446016656481,2.0
